listing_id,price,nbhood_full,State
503722,175,Brooklyn, Williamsburg
503790,130,Manhattan, West Village
504362,209,Brooklyn, Prospect Heights
504437,104,Manhattan, Lower East Side
505315,68,Brooklyn, Bushwick
506121,72,Manhattan, East Village
506527,107,Queens, Astoria
506571,150,Manhattan, East Village
506575,45,Bronx, Morris Heights
507393,49,Brooklyn, Bedford-Stuyvesant
509989,349,Brooklyn, Flatbush
510218,185,Manhattan, Upper West Side
512209,800,Brooklyn, Brooklyn Heights
512210,349,Brooklyn, Crown Heights
512775,350,Queens, Long Island City
513688,350,Brooklyn, Boerum Hill
514457,150,Brooklyn, Bedford-Stuyvesant
515392,200,Manhattan, Chelsea
516452,99,Brooklyn, Fort Greene
516791,90,Brooklyn, Kensington
518566,82,Manhattan, Upper East Side
518576,250,Brooklyn, Bedford-Stuyvesant
518960,90,Manhattan, Harlem
519310,75,Queens, Woodside
521672,89,Brooklyn, Williamsburg
521806,69,Queens, Rego Park
522081,170,Manhattan, Chelsea
524111,118,Manhattan, East Village
525120,135,Manhattan, Chelsea
525293,250,Bronx, Concourse
525388,200,Brooklyn, Greenpoint
526923,265,Manhattan, Flatiron District
528485,36,Brooklyn, Sunset Park
530431,220,Manhattan, Harlem
530576,93,Manhattan, Upper West Side
531091,109,Queens, Astoria
531455,80,Brooklyn, Prospect-Lefferts Gardens
532288,295,Manhattan, Greenwich Village
532749,280,Brooklyn, Williamsburg
533168,300,Manhattan, Nolita
533506,99,Manhattan, East Village
533927,225,Manhattan, Chelsea
535095,90,Brooklyn, Prospect Heights
535352,102,Manhattan, Upper West Side
536578,59,Brooklyn, Bushwick
538344,195,Manhattan, East Village
538590,150,Queens, Astoria
539160,170,Manhattan, Washington Heights
540057,185,Manhattan, Harlem
540489,58,Manhattan, Little Italy
541725,189,Brooklyn, Williamsburg
542054,88,Manhattan, East Village
542203,195,Manhattan, Hell's Kitchen
543792,110,Queens, Ridgewood
544131,79,Manhattan, Greenwich Village
545651,69,Brooklyn, Prospect-Lefferts Gardens
546383,55,Queens, Flushing
546573,500,Manhattan, Financial District
548133,135,Brooklyn, Clinton Hill
550288,160,Manhattan, Upper East Side
550777,210,Manhattan, Upper West Side
552141,300,Manhattan, Lower East Side
552519,185,Brooklyn, Crown Heights
552639,220,Manhattan, Harlem
553565,120,Manhattan, Inwood
554165,250,Brooklyn, Gowanus
555206,99,Manhattan, East Village
557487,104,Brooklyn, Greenpoint
560078,295,Manhattan, East Village
564184,125,Manhattan, Chelsea
564447,190,Manhattan, Hell's Kitchen
564751,76,Manhattan, Upper West Side
566712,107,Manhattan, East Village
566911,80,Brooklyn, Bedford-Stuyvesant
568661,110,Brooklyn, Bushwick
568743,151,Manhattan, East Village
570218,130,Brooklyn, Fort Greene
570750,180,Brooklyn, Crown Heights
571564,95,Brooklyn, Crown Heights
573612,79,Manhattan, Harlem
573671,60,Brooklyn, Bedford-Stuyvesant
573795,133,Brooklyn, East Flatbush
573870,120,Manhattan, Upper West Side
575061,120,Brooklyn, Williamsburg
577324,54,Queens, Ditmars Steinway
577824,80,Brooklyn, Crown Heights
578267,96,Manhattan, Chinatown
579716,50,Brooklyn, South Slope
580323,75,Manhattan, East Harlem
581180,155,Brooklyn, Clinton Hill
583337,115,Brooklyn, Carroll Gardens
584122,120,Manhattan, Hell's Kitchen
585369,215,Manhattan, Greenwich Village
585491,195,Brooklyn, Crown Heights
585937,175,Brooklyn, Greenpoint
587554,200,Manhattan, West Village
587698,72,Brooklyn, Gravesend
587740,199,Manhattan, SoHo
590903,75,Manhattan, Harlem
591135,125,Manhattan, SoHo
593292,165,Manhattan, Murray Hill
593320,55,Manhattan, Inwood
594020,55,Manhattan, Inwood
594640,275,Manhattan, Chelsea
596448,129,Brooklyn, Brooklyn Heights
597544,100,Queens, Sunnyside
597624,120,Brooklyn, Park Slope
598612,500,Brooklyn, Williamsburg
600286,180,Brooklyn, Williamsburg
600775,100,Brooklyn, Prospect Heights
602070,128,Brooklyn, Greenpoint
606269,249,Manhattan, Hell's Kitchen
607735,300,Brooklyn, Gowanus
607781,120,Manhattan, East Harlem
609559,99,Queens, Elmhurst
609983,115,Brooklyn, Bushwick
610596,198,Brooklyn, Gowanus
611009,199,Manhattan, East Village
612936,125,Manhattan, Upper West Side
613528,80,Manhattan, Harlem
613818,35,Brooklyn, Cypress Hills
618916,200,Brooklyn, Prospect Heights
619122,64,Brooklyn, Williamsburg
624222,136,Manhattan, Harlem
625365,125,Brooklyn, Prospect-Lefferts Gardens
627432,165,Manhattan, East Village
628227,148,Manhattan, Hell's Kitchen
629949,80,Manhattan, Upper East Side
630034,119,Brooklyn, Bedford-Stuyvesant
633276,89,Queens, Long Island City
635114,225,Manhattan, Greenwich Village
635282,165,Brooklyn, Williamsburg
635662,60,Brooklyn, Windsor Terrace
637228,80,Brooklyn, Bushwick
639199,299,Staten Island, Tottenville
639781,200,Manhattan, East Village
640691,120,Brooklyn, Cobble Hill
640990,65,Manhattan, East Harlem
642682,120,Brooklyn, Bedford-Stuyvesant
643948,60,Manhattan, Inwood
644833,433,Manhattan, Harlem
644869,79,Manhattan, Harlem
645075,140,Manhattan, Hell's Kitchen
645693,61,Queens, Astoria
645942,250,Manhattan, Nolita
646458,73,Brooklyn, Williamsburg
647413,150,Brooklyn, Prospect Heights
647520,234,Manhattan, NoHo
648047,65,Manhattan, Gramercy
648246,195,Brooklyn, Williamsburg
651375,595,Manhattan, SoHo
651475,109,Manhattan, Gramercy
651648,200,Brooklyn, Clinton Hill
654005,349,Manhattan, Upper West Side
654612,160,Manhattan, Hell's Kitchen
655230,149,Manhattan, Chinatown
655783,285,Manhattan, Midtown
656281,72,Brooklyn, Kensington
657005,150,Manhattan, West Village
657217,79,Manhattan, Upper East Side
657727,197,Manhattan, Upper West Side
658008,75,Brooklyn, Bedford-Stuyvesant
658366,127,Manhattan, Gramercy
658515,110,Manhattan, East Harlem
658932,69,Queens, Ridgewood
660016,139,Brooklyn, Williamsburg
660036,113,Manhattan, Upper West Side
663608,295,Manhattan, Kips Bay
666613,199,Brooklyn, Williamsburg
668691,45,Brooklyn, Bushwick
669633,109,Brooklyn, Gowanus
669831,108,Manhattan, East Harlem
670767,42,Brooklyn, Bushwick
671633,141,Manhattan, Upper East Side
673248,80,Brooklyn, Bedford-Stuyvesant
675793,88,Manhattan, West Village
676257,65,Manhattan, Kips Bay
676295,58,Queens, Jamaica
679769,100,Queens, Astoria
681518,95,Manhattan, Upper West Side
681805,54,Staten Island, Mariners Harbor
682122,89,Brooklyn, Flatlands
682155,92,Manhattan, East Harlem
683681,179,Manhattan, West Village
683821,55,Manhattan, Harlem
684808,129,Manhattan, Murray Hill
685435,35,Brooklyn, East New York
686696,250,Manhattan, Upper East Side
688652,249,Brooklyn, Clinton Hill
689329,62,Queens, East Elmhurst
690349,179,Brooklyn, South Slope
690516,220,Brooklyn, Fort Greene
690553,198,Brooklyn, Williamsburg
690603,155,Brooklyn, Crown Heights
690849,95,Manhattan, East Village
690934,550,Brooklyn, Park Slope
690960,60,Brooklyn, Bushwick
692137,380,Brooklyn, Williamsburg
692567,84,Brooklyn, Bushwick
693597,165,Manhattan, Upper West Side
695002,105,Manhattan, East Village
695465,73,Manhattan, East Village
697499,100,Manhattan, Upper West Side
697923,75,Manhattan, Hell's Kitchen
698132,85,Brooklyn, Bedford-Stuyvesant
698162,55,Manhattan, Inwood
698298,95,Manhattan, Nolita
699348,78,Brooklyn, Prospect Heights
699472,220,Brooklyn, Williamsburg
700530,230,Manhattan, SoHo
700916,150,Brooklyn, Bedford-Stuyvesant
702440,150,Brooklyn, Park Slope
702551,900,Manhattan, Upper West Side
703971,70,Brooklyn, Prospect-Lefferts Gardens
704838,120,Queens, Woodside
705749,75,Staten Island, Concord
707396,399,Manhattan, East Village
707736,299,Manhattan, Harlem
708374,100,Manhattan, Upper West Side
708637,68,Queens, Jackson Heights
710243,175,Manhattan, Lower East Side
710283,330,Brooklyn, Greenpoint
711635,240,Manhattan, East Village
712260,210,Brooklyn, Carroll Gardens
713538,175,Brooklyn, Clinton Hill
713891,85,Brooklyn, Williamsburg
714028,120,Queens, Woodside
714049,120,Queens, Woodside
714939,495,Manhattan, West Village
715270,39,Bronx, Allerton
718761,146,Brooklyn, Williamsburg
719329,120,Brooklyn, Crown Heights
721762,144,Manhattan, East Village
722464,85,Brooklyn, Bedford-Stuyvesant
723560,169,Manhattan, Lower East Side
723709,95,Manhattan, Harlem
725270,375,Manhattan, Flatiron District
725509,168,Brooklyn, Crown Heights
726422,50,Brooklyn, Crown Heights
726465,129,Brooklyn, Williamsburg
727512,199,Brooklyn, Greenpoint
727547,199,Brooklyn, Greenpoint
728493,70,Manhattan, Harlem
728498,80,Manhattan, Harlem
729306,70,Brooklyn, Borough Park
730480,66,Brooklyn, Sunset Park
731293,200,Manhattan, Upper East Side
731300,95,Brooklyn, Williamsburg
732624,65,Manhattan, Harlem
732700,106,Manhattan, Midtown
735677,249,Manhattan, East Village
736187,52,Brooklyn, Greenpoint
737075,75,Manhattan, East Village
739815,55,Queens, Long Island City
740823,50,Brooklyn, Bushwick
741154,210,Manhattan, Tribeca
742026,199,Manhattan, Nolita
742795,100,Brooklyn, Fort Greene
744078,39,Brooklyn, Canarsie
744220,125,Manhattan, Nolita
745037,170,Manhattan, Midtown
746088,199,Manhattan, Little Italy
746996,125,Brooklyn, Park Slope
747029,155,Manhattan, Chelsea
747159,120,Manhattan, Gramercy
747344,220,Brooklyn, Williamsburg
747538,61,Brooklyn, Crown Heights
747605,179,Manhattan, East Village
749108,575,Brooklyn, Clinton Hill
749455,99,Manhattan, Upper West Side
752366,89,Queens, Astoria
752616,400,Manhattan, Chinatown
753399,500,Manhattan, SoHo
753622,95,Manhattan, East Village
753687,125,Brooklyn, Bedford-Stuyvesant
753983,80,Manhattan, Upper West Side
753991,105,Brooklyn, Bedford-Stuyvesant
755528,49,Bronx, Allerton
757187,50,Brooklyn, Clinton Hill
758782,133,Manhattan, Midtown
760303,155,Manhattan, Upper East Side
761606,140,Queens, Astoria
761835,80,Queens, Astoria
762015,103,Brooklyn, Bushwick
763527,70,Brooklyn, Flatbush
763809,55,Brooklyn, Flatbush
764753,82,Brooklyn, Crown Heights
765203,52,Brooklyn, Williamsburg
765563,299,Queens, Bayside
765569,175,Brooklyn, Downtown Brooklyn
767562,45,Brooklyn, Bushwick
767967,105,Manhattan, Chelsea
769448,312,Brooklyn, Williamsburg
770893,100,Manhattan, Upper West Side
772362,165,Manhattan, Hell's Kitchen
772679,120,Manhattan, East Harlem
773041,38,Bronx, Allerton
773993,85,Manhattan, Upper East Side
775238,59,Manhattan, East Village
775280,280,Manhattan, Harlem
775326,69,Queens, Long Island City
776257,230,Brooklyn, Williamsburg
777297,200,Brooklyn, Williamsburg
777327,150,Brooklyn, Flatbush
778381,75,Brooklyn, Bedford-Stuyvesant
779561,140,Manhattan, West Village
779838,200,Manhattan, Upper West Side
782554,189,Manhattan, West Village
783202,190,Manhattan, West Village
783341,69,Manhattan, Lower East Side
783964,70,Queens, Long Island City
784124,149,Brooklyn, Bedford-Stuyvesant
784169,160,Manhattan, West Village
785508,85,Manhattan, Washington Heights
786053,45,Brooklyn, Prospect-Lefferts Gardens
786685,225,Manhattan, Harlem
786843,145,Brooklyn, Williamsburg
786955,210,Manhattan, West Village
788005,195,Brooklyn, Prospect Heights
790767,250,Manhattan, East Village
791452,60,Bronx, Fieldston
792835,159,Manhattan, Lower East Side
794156,210,Manhattan, Upper West Side
794567,82,Brooklyn, Prospect-Lefferts Gardens
795198,75,Manhattan, East Village
795680,105,Manhattan, Upper East Side
796523,150,Brooklyn, Crown Heights
797972,130,Manhattan, Gramercy
798429,115,Manhattan, Harlem
799319,128,Brooklyn, Fort Greene
799484,116,Manhattan, Kips Bay
799945,40,Brooklyn, Fort Greene
801281,158,Manhattan, Lower East Side
801626,115,Brooklyn, Park Slope
802498,85,Manhattan, Harlem
803237,250,Brooklyn, Crown Heights
803778,465,Manhattan, NoHo
804246,195,Manhattan, Chinatown
804815,36,Manhattan, Washington Heights
805028,200,Brooklyn, Boerum Hill
805218,85,Brooklyn, Greenpoint
806038,45,Queens, Elmhurst
806040,45,Queens, Elmhurst
807535,79,Brooklyn, Williamsburg
808618,60,Queens, Kew Gardens
808774,160,Brooklyn, Williamsburg
808851,95,Manhattan, East Harlem
812467,49,Brooklyn, Kensington
812671,190,Brooklyn, Park Slope
813225,68,Brooklyn, Fort Greene
813554,185,Brooklyn, Park Slope
813793,225,Manhattan, Lower East Side
814327,81,Manhattan, Upper East Side
814616,199,Manhattan, East Village
814911,55,Brooklyn, Bushwick
815465,135,Manhattan, Harlem
816637,85,Queens, Sunnyside
817113,109,Brooklyn, Crown Heights
818084,290,Manhattan, Greenwich Village
818325,148,Manhattan, Kips Bay
818337,57,Queens, Flushing
818481,60,Manhattan, Harlem
818518,60,Manhattan, Harlem
819206,45,Manhattan, East Harlem
819228,60,Manhattan, Harlem
819419,125,Brooklyn, Clinton Hill
819893,60,Manhattan, Harlem
819956,75,Brooklyn, Bedford-Stuyvesant
820710,89,Brooklyn, Clinton Hill
820953,99,Brooklyn, Greenpoint
821135,170,Brooklyn, Downtown Brooklyn
822016,90,Brooklyn, Crown Heights
823520,179,Manhattan, Chelsea
823618,80,Manhattan, Harlem
823631,65,Manhattan, Harlem
823880,69,Manhattan, Lower East Side
825193,155,Brooklyn, Park Slope
825486,135,Manhattan, Upper East Side
825545,120,Manhattan, Greenwich Village
825550,135,Brooklyn, Gowanus
826388,69,Manhattan, Harlem
826685,51,Brooklyn, Bedford-Stuyvesant
826764,65,Manhattan, Chelsea
827719,60,Brooklyn, Clinton Hill
828553,130,Manhattan, Gramercy
828685,70,Brooklyn, Bedford-Stuyvesant
828796,200,Brooklyn, Clinton Hill
829935,130,Manhattan, Washington Heights
830949,79,Manhattan, East Village
832772,175,Manhattan, Upper West Side
833519,40,Manhattan, Washington Heights
834190,99,Manhattan, Lower East Side
836578,240,Manhattan, Chelsea
836720,400,Queens, College Point
837503,96,Brooklyn, Bedford-Stuyvesant
838586,200,Brooklyn, Williamsburg
840731,495,Manhattan, East Village
840794,85,Brooklyn, Prospect Heights
841292,109,Manhattan, Chelsea
841484,175,Manhattan, Lower East Side
842167,150,Manhattan, Chinatown
843003,107,Queens, Astoria
843036,80,Manhattan, Washington Heights
843491,80,Queens, Flushing
843524,800,Brooklyn, Bushwick
844319,130,Brooklyn, Flatbush
845417,260,Manhattan, Lower East Side
845517,36,Brooklyn, Clinton Hill
846190,140,Brooklyn, Prospect-Lefferts Gardens
846275,145,Manhattan, Lower East Side
846470,75,Brooklyn, Williamsburg
846854,300,Manhattan, Upper West Side
846871,131,Manhattan, Upper West Side
848087,100,Brooklyn, Bedford-Stuyvesant
848220,160,Manhattan, Upper East Side
848718,75,Brooklyn, Prospect-Lefferts Gardens
848722,45,Queens, Flushing
849409,120,Brooklyn, Prospect Heights
849603,100,Brooklyn, Crown Heights
850097,235,Manhattan, West Village
850148,85,Brooklyn, Williamsburg
850338,145,Brooklyn, Williamsburg
850517,289,Brooklyn, Bushwick
850712,120,Manhattan, Greenwich Village
850943,149,Brooklyn, Williamsburg
851784,99,Manhattan, Washington Heights
852118,150,Brooklyn, Crown Heights
852632,44,Brooklyn, Gowanus
852949,195,Manhattan, Greenwich Village
854033,100,Manhattan, Civic Center
854253,60,Brooklyn, Flatbush
854521,62,Manhattan, Harlem
855549,88,Manhattan, Upper West Side
855919,125,Manhattan, Harlem
856440,176,Manhattan, Hell's Kitchen
857696,51,Manhattan, East Harlem
858223,200,Manhattan, Chelsea
858695,30,Bronx, Mount Eden
859596,100,Manhattan, East Harlem
860163,125,Manhattan, East Harlem
860827,170,Brooklyn, Clinton Hill
862890,150,Manhattan, Washington Heights
864790,125,Manhattan, Upper West Side
864981,68,Brooklyn, Sunset Park
865355,90,Manhattan, Harlem
866890,65,Manhattan, Harlem
867721,65,Brooklyn, Bedford-Stuyvesant
867769,65,Brooklyn, Bedford-Stuyvesant
873465,115,Brooklyn, Flatbush
873701,140,Brooklyn, Crown Heights
874683,62,Brooklyn, Bushwick
874706,95,Brooklyn, Kensington
875111,100,Brooklyn, Bedford-Stuyvesant
875567,113,Manhattan, West Village
876355,108,Manhattan, Morningside Heights
876565,62,Brooklyn, Bedford-Stuyvesant
877135,95,Brooklyn, Williamsburg
880256,165,Manhattan, Harlem
880424,60,Brooklyn, Prospect-Lefferts Gardens
882209,80,Brooklyn, Williamsburg
882559,110,Manhattan, Hell's Kitchen
883306,79,Brooklyn, Clinton Hill
883423,140,Brooklyn, Carroll Gardens
883517,339,Manhattan, Upper West Side
886808,55,Queens, Flushing
886833,81,Queens, Flushing
887129,191,Brooklyn, Williamsburg
887292,139,Brooklyn, Bushwick
888583,120,Brooklyn, Greenpoint
888905,60,Manhattan, East Harlem
890839,295,Brooklyn, Crown Heights
891117,49,Manhattan, Harlem
892704,120,Brooklyn, Bedford-Stuyvesant
893413,2500,Manhattan, East Village
894015,107,Brooklyn, Bedford-Stuyvesant
894063,98,Brooklyn, Williamsburg
895386,170,Manhattan, Harlem
898669,150,Manhattan, West Village
898861,63,Queens, Briarwood
900383,110,Brooklyn, Bedford-Stuyvesant
903947,49,Manhattan, Harlem
903972,49,Manhattan, Harlem
905425,160,Brooklyn, Greenpoint
905947,38,Brooklyn, Flatbush
906038,170,Manhattan, Upper West Side
906058,105,Manhattan, Morningside Heights
907966,50,Brooklyn, Greenpoint
911092,145,Manhattan, East Village
912376,51,Brooklyn, Bedford-Stuyvesant
915020,150,Brooklyn, South Slope
917058,225,Manhattan, Greenwich Village
918049,250,Manhattan, Chelsea
918239,56,Brooklyn, Williamsburg
918426,70,Brooklyn, Prospect Heights
919491,70,Brooklyn, Park Slope
919830,125,Manhattan, Chelsea
919978,399,Manhattan, Hell's Kitchen
921441,75,Manhattan, Washington Heights
921585,280,Brooklyn, Bedford-Stuyvesant
921624,220,Brooklyn, Williamsburg
921862,190,Manhattan, Upper West Side
923566,200,Manhattan, Upper West Side
923979,77,Queens, Briarwood
924600,35,Brooklyn, Bedford-Stuyvesant
924658,30,Brooklyn, Bedford-Stuyvesant
925240,295,Manhattan, East Village
925730,160,Manhattan, Chinatown
927408,98,Brooklyn, Clinton Hill
927987,230,Manhattan, Upper East Side
929032,60,Brooklyn, Vinegar Hill
931642,118,Manhattan, Murray Hill
933129,195,Brooklyn, Fort Greene
933861,85,Manhattan, Hell's Kitchen
936218,55,Manhattan, Harlem
937678,155,Brooklyn, Bushwick
938022,99,Brooklyn, Williamsburg
939657,140,Manhattan, Harlem
939724,85,Brooklyn, Bedford-Stuyvesant
940115,75,Brooklyn, Crown Heights
940116,53,Brooklyn, Sunset Park
941179,150,Brooklyn, Crown Heights
941642,179,Manhattan, Hell's Kitchen
944040,135,Brooklyn, Crown Heights
944049,200,Manhattan, West Village
944755,100,Brooklyn, Prospect-Lefferts Gardens
944840,134,Brooklyn, DUMBO
945297,100,Manhattan, East Village
947810,50,Manhattan, Upper East Side
947963,50,Brooklyn, Williamsburg
949713,400,Brooklyn, Gowanus
951365,115,Queens, Ridgewood
951944,235,Manhattan, SoHo
953951,250,Manhattan, West Village
956412,189,Brooklyn, DUMBO
957002,100,Manhattan, Upper West Side
957642,49,Brooklyn, Prospect-Lefferts Gardens
959478,87,Manhattan, Chinatown
959871,120,Brooklyn, Williamsburg
